2,0,3,0,0,6.58654,5.87317,48.6192,15.5331,0,0.22276,0.657262,2,1333.58,1
2,0,3,0,0,8.64484,4.02827,51.2072,7.49073,0,0.228995,0.709013,2,564.092,1
3,0,4,0,0,5.8191,39.4404,14.6574,3.742,0,0.128947,0.298063,1,284.01,1
2,0,3,0,0,10.8652,11.285,34.3021,22.7514,0,0.186802,0.799846,3,92.4554,1
2,0,3,0,0,9.38759,9.70459,50.408,12.876,0,0.227076,0.868688,1,56.505,1
3,0,4,0,0,10.0862,11.2317,53.8702,2.911,0,0.235353,0.64767,3,90.1595,1
2,2,5,0,0,7.53978,3.80786,50.6193,6.979,0,0.227583,0.867671,2,589.047,1
5,0,6,0,0,26.4274,2.93966,23.1718,3.99077,0,0.155879,0.634067,3,2247.75,1
2,0,3,0,0,10.1514,4.85172,14.3127,4.88361,0,0.127731,0.655751,1,1899.08,1
2,0,3,0,0,8.95202,1.23986,57.279,7.55326,0,0.243415,0.556419,4,919.408,1
2,0,3,0,0,5.66095,17.0905,47.9886,4.852,0,0.221232,0.949124,4,51.7724,1
2,1,4,0,0,6.49665,13.3637,23.9071,11.4246,0,0.158033,0.809536,3,118.159,1
3,0,4,0,0,28.8408,1.3958,8.69345,3.2813,0,0.105437,0.323069,3,613.887,1
2,0,3,0,0,9.227,16.0298,54.0311,10.4917,0,0.235735,0.809525,4,481.651,1
3,0,4,0,0,6.84415,2.08811,60.8653,1.19523,0,0.251812,0.608588,5,335.164,1
2,0,3,0,0,10.6906,13.4012,62.3838,5.71379,0,0.255344,0.846158,3,35.3346,1
2,0,3,0,0,9.78753,12.558,52.1344,5.90666,0,0.231215,0.783724,1,137.472,1
2,0,3,0,0,9.51778,3.49242,37.6386,3.98152,0,0.195475,0.918096,5,652.003,1
3,5,9,0,0,10.1035,7.07469,25.9247,21.0126,0,0.163855,0.852937,2,878.497,1
3,0,4,0,0,10.5774,3.82243,52.6698,6.26556,0,0.232494,0.663342,2,955.272,1
4,0,5,0,0,6.36994,15.0678,14.5458,1.92424,0,0.128555,0.450571,5,587.456,1
2,0,3,0,0,10.6298,15.7749,53.9925,13.4907,0,0.235644,0.753976,1,538.034,1
2,0,3,0,0,7.07173,4.73532,84.83,10.7515,0,0.306374,0.640659,2,193.522,1
2,0,3,0,0,9.14729,2.78379,23.0053,5.81915,0,0.155389,0.966721,1,75.8789,1
2,0,3,0,0,9.06575,5.64,51.3508,3.20754,0,0.229339,0.686183,2,86.1754,1
3,0,4,0,0,7.80313,24.8007,53.4922,2.70933,0,0.234454,0.88734,4,879.517,1
3,0,4,0,0,7.13893,3.74419,56.5338,3.79526,0,0.241659,0.500394,3,65.9058,1
2,0,3,0,0,7.64106,6.36083,39.9557,20.9214,0,0.201376,0.895824,1,43.1681,1
2,0,3,0,0,8.84726,3.64861,58.0709,5.66229,0,0.245276,0.633067,2,72.8454,1
2,0,3,0,0,8.92953,15.1023,82.9284,12.1904,0,0.302116,0.697219,2,257.76,1
2,0,3,0,0,9.41612,16.24,53.1298,8.24737,0,0.233591,0.910076,2,263.437,1
3,0,4,0,0,8.85724,5.76413,53.0432,4.41422,0,0.233384,0.903752,1,373.14,1
3,0,4,0,0,4.13403,5.29913,65.566,7.01449,0,0.262705,0.807174,3,839.336,1
2,0,3,0,0,9.23479,21.7523,55.2366,6.071,0,0.238594,0.707629,2,285.72,1
2,0,3,0,0,8.3011,4.27364,53.6919,5.52697,0,0.234929,0.470085,2,1698.07,1
3,0,5,0,0,14.2456,16.5295,14.5519,7.39175,0,0.128576,0,3,1008.32,1
2,0,3,0,0,13.4242,14.391,60.5384,13.2662,0,0.25105,0.72811,1,177.996,1
2,0,3,0,0,16.6684,8.10093,30.0043,25.6895,0,0.175263,0.969087,1,251.9,1
2,0,3,0,0,8.38462,1.63173,54.932,3.74252,0,0.237873,0.605479,4,1043.42,1
3,0,4,0,0,8.57904,2.61454,51.0132,11.2146,0,0.22853,0.808738,2,115.36,1
2,1,4,0,0,8.06991,4.58531,53.0466,7.22796,0,0.233392,0.919349,3,116.337,1
2,0,3,0,0,9.10691,14.5398,53.0265,14.6958,0,0.233345,0.9001,4,281.836,1
2,0,3,0,0,8.77718,16.1556,54.8127,6.42787,0,0.23759,0.847688,3,158.405,1
2,0,3,0,0,7.54703,6.10506,55.7348,9.38157,0,0.239773,0.709017,4,46.9068,1
2,0,3,0,0,10.2792,16.5345,56.1169,22.6276,0,0.240675,0.846725,1,90.7948,1
2,0,3,0,0,6.42669,13.8575,43.4559,5.10818,0,0.210128,0.814738,3,30.4192,1
3,0,4,0,0,7.34119,25.2351,51.2076,2.44983,0,0.228996,0.819052,3,489.751,1
2,0,4,0,0,10.4556,5.80637,55.1288,13.3577,0,0.238339,0.815404,4,531.346,1
2,0,3,0,0,9.63649,22.7147,52.3516,5.5096,0,0.231734,0.825188,2,303.969,1
2,1,4,0,0,8.97219,14.5285,50.7334,18.3934,0,0.227858,0.512881,2,135.708,1
2,0,3,0,0,8.434,1.84473,21.4414,4.87513,0,0.150739,0.910931,2,35.378,1
2,0,3,0,0,8.73098,15.6788,56.7045,1.14712,0,0.242062,0.541699,2,170.657,1
2,0,3,0,0,8.64586,13.9346,52.8083,6.99402,0,0.232824,0.567589,3,640.325,1
3,0,4,0,0,9.00735,3.93956,50.2253,10.6718,0,0.226636,0.905197,4,1097.37,1
2,1,4,0,0,15.1826,21.3904,61.1624,11.2966,0,0.252504,0.571508,4,764.752,1
2,0,3,0,0,7.51294,5.53406,51.433,9.46499,0,0.229536,0.697028,2,1815.16,1
2,0,3,0,0,17.7875,4.3392,23.9813,5.43304,0,0.158249,0.9833,2,422.989,1
3,0,4,0,0,9.76036,9.84127,52.875,5.06569,0,0.232983,0.838282,2,130.185,1
2,1,4,0,0,10.0387,15.5846,43.5684,16.722,0,0.210407,0.919794,3,1001.85,1
3,0,4,0,0,9.63991,4.67591,53.4119,10.6203,0,0.234263,0.824307,2,8826,1
2,0,3,0,0,7.48897,3.67743,55.5682,9.20831,0,0.239379,0.651863,1,357.527,1
2,0,3,0,0,10.3716,5.86556,73.6386,13.3875,0,0.281163,0.360198,2,4696.82,1
2,0,3,0,0,9.93054,12.9881,53.7252,29.7754,0,0.235008,0.794022,4,157.357,1
3,0,4,0,0,7.36395,19.637,54.8669,4.57812,0,0.237719,0.922391,4,714.58,1
2,0,3,0,0,10.3141,16.3289,51.0785,17.9338,0,0.228686,0.747589,2,592.189,1
3,0,4,0,0,10.6547,3.78262,46.4007,4.99765,0,0.217368,0.777247,5,1008.58,1
2,0,3,0,0,4.21287,19.8476,34.7767,2.9263,0,0.18805,0.843776,2,1415.93,1
2,0,3,0,0,7.14447,4.67684,55.3086,11.1429,0,0.238765,0.551731,1,58.0155,1
2,1,4,0,0,5.52632,2.57336,48.7627,13.2501,0,0.223107,0.902752,2,467.863,1
2,0,3,0,0,12.6374,19.0518,67.2866,4.57102,0,0.266663,0.69633,1,195.672,1
2,0,3,0,0,4.91799,14.5025,12.4526,6.66608,0,0.120912,0.719533,3,64.2376,1
2,0,3,0,0,9.24817,2.62024,49.3332,11.3904,0,0.224486,0.548373,2,285.397,1
2,0,3,0,0,8.85208,16.5266,52.9274,22.8221,0,0.233108,0.882001,2,1293.63,1
2,0,3,0,0,9.91535,18.0783,54.7269,16.5999,0,0.237387,0.801694,4,1348.98,1
2,0,3,0,0,4.98778,3.71209,47.637,37.9485,0,0.220379,0.776342,2,234.084,1
2,0,3,0,0,12.1325,13.7364,59.7151,8.0667,0,0.249128,0.666749,2,169.896,1
