4,3,8,0,0,2.80235,0,32.2826,0,0,0.181436,0,2,4324.75,0
2,0,3,0,0,7.25687,3.42417,22.8872,3.26216,0,0.15504,0.638613,2,65.1302,0
2,0,3,0,0,16.0548,24.3348,9.66977,2.66716,0,0.109716,0.365521,2,83.0714,0
2,0,3,0,0,9.95286,16.8332,27.9183,18.7494,0,0.169489,0.887705,2,78.9774,0
4,0,5,0,0,4.32089,3.04405,91.8264,5.22212,0,0.321967,0,2,2062.86,0
3,0,4,0,0,8.87671,24.0514,65.3956,16.5712,0,0.262312,0.855009,2,1727.14,0
2,0,3,0,0,6.82486,7.95034,77.1295,26.4498,0,0.289068,0.852732,3,207.563,0
2,0,3,0,0,6.33532,11.0111,74.8754,10.4145,0,0.283968,0.506182,1,48.9498,0
4,0,5,0,0,18.3997,8.70569,16.1136,4.59632,0,0.133939,1,2,93.3273,0
3,0,4,0,0,9.62629,4.64026,88.2391,2.17842,0,0.313986,0.886112,2,203.98,0
3,0,4,0,0,10.2182,23.942,95.8773,2.02629,0,0.330947,0.650459,2,4127.12,0
2,0,3,0,0,7.9558,8.18696,14.6761,1.3514,0,0.129013,0.494379,1,268.47,0
2,0,3,0,0,8.66008,26.279,81.7822,6.18985,0,0.299544,0.575694,1,291.022,0
3,0,4,0,0,11.605,26.4318,9.1001,2.06598,0,0.107245,0.452962,2,45.3348,0
3,0,4,0,0,6.71606,18.0515,46.2248,1.57119,0,0.216938,0.929,1,113.012,0
3,0,4,0,0,5.9991,7.9913,99.8775,14.5542,0,0.339784,0,2,870.842,0
3,0,4,0,0,9.8232,7.75584,13.5817,6.38863,0,0.125106,0.362465,2,819.496,0
2,0,3,0,0,43.7281,12.0929,3.90956,2.53242,0,0.0798796,0.881422,1,117.214,0
2,1,4,0,0,15.8794,6.36395,54.0797,41.1336,0,0.235851,0.713459,8,3656.33,0
2,1,4,0,0,9.43323,17.3603,38.5376,28.8139,0,0.197776,0.8104,3,187.421,0
3,0,4,0,0,8.90533,2.70564,34.714,2.83255,0,0.187885,0.453515,2,849.078,0
2,0,3,0,0,6.57409,21.3396,15.7993,10.5263,0,0.13288,0.760546,3,233.078,0
2,0,3,0,0,8.94524,28.8183,16.0763,4.00375,0,0.133814,0.479578,2,106.717,0
2,1,4,0,0,10.2203,7.54734,30.8907,24.2048,0,0.177681,0.845572,2,1029.83,0
2,0,3,0,0,5.12509,23.8949,66.4579,9.10143,0,0.264758,0,4,738.206,0
2,0,3,0,0,4.47348,3.34418,9.95179,4.96982,0,0.110915,0.910971,2,159.754,0
2,0,3,0,0,9.9203,15.0939,39.5305,8.10277,0,0.2003,0.824509,1,428.477,0
2,0,3,0,0,7.34147,5.74118,33.9589,5.13027,0,0.185897,0.710889,2,248.671,0
